FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
11-405-5974,Crown Castle International Corporation,Eaton Vance NextShares Trust II,Consumer Services,NYSE,Jewelry,CCI,$37.04B,Suite 96,462 West Alley,87-3273889,NASDAQ,436549121-0,LB55 7587 2FAZ XRE0 UAOC OEPN VDAP,53329-084,Won,KRW
11-407-7958,Medovex Corp.,Medovex Corp.,Health Care,NASDAQ,Sports,MDVXW,n/a,20th Floor,8222 Beilfuss Alley,20-5118523,NYSE,707597865-9,CZ98 0384 4134 5753 7054 5874,49288-0949,Yuan Renminbi,CNY
11-411-9778,"National Oilwell Varco, Inc.",Masimo Corporation,Energy,NYSE,Computers,NOV,$12.79B,PO Box 616,1888 Dryden Plaza,35-6156245,NASDAQ,017367667-7,KW64 OGOA BVTI ZW5O 5PZ3 3ZJQ Q7OM X3,50563-166,Yuan Renminbi,CNY
11-449-6317,"PHI, Inc.","Stratasys, Ltd.",Transportation,NASDAQ,Computers,PHII,$158.76M,Room 1447,4 Heath Center,60-3268607,NASDAQ,707966118-8,RS25 8716 7486 0730 8430 01,49884-265,Lek,ALL
11-453-4391,"Glacier Bancorp, Inc.","ADDvantage Technologies Group, Inc.",Finance,NASDAQ,Health,GBCI,$2.8B,4th Floor,884 Old Gate Center,50-6269617,NASDAQ,740326683-8,TN40 1212 6205 7620 0897 2529,23155-340,Real,BRL
11-459-6738,Sotherly Hotels Inc.,"Crossroads Systems, Inc.",Consumer Services,NASDAQ,Tools,SOHO,$91.07M,Suite 78,3 Old Shore Drive,21-4285808,NASDAQ,866785821-8,MK73 962C NGLZ 1TRP A50,42507-994,Yuan Renminbi,CNY
11-464-1423,Universal Corporation,Nuveen Floating Rate Income Fund,Consumer Services,NYSE,Computers,UVV,$1.68B,Room 1801,4 Dexter Place,42-2410492,NYSE,863169457-6,LV26 NXXQ WEHR DXFU YIHA Q,43419-503,Sol,PEN
11-486-2272,Kraton Corporation,Kraton Corporation,Basic Industries,NYSE,Beauty,KRA,$979.78M,PO Box 20261,24 Pearson Alley,92-8100441,NYSE,806735586-X,RS56 7886 7259 3236 5750 75,68180-286,Hryvnia,UAH
11-500-0354,Legg Mason Low Volatility High Dividend ETF,LendingClub Corporation,n/a,NASDAQ,Beauty,LVHD,n/a,Room 1998,77 Hovde Alley,54-7206259,NYSE,916764435-X,TR91 1745 6REY ZQVC UUYQ YLMT MX,34645-4050,Rand,ZAR
11-516-8000,"Chanticleer Holdings, Inc.","ARC Group Worldwide, Inc.",Consumer Services,NASDAQ,Sports,HOTRW,n/a,Room 240,00545 Shelley Drive,30-4131298,NASDAQ,008598733-6,LI65 0351 1BQE SZFT QPBL Y,23155-036,Dinar,RSD
11-563-2869,Nuveen California AMT-Free Quality Municipal Income Fund,LHC Group,n/a,NYSE,Clothing,NKX,$743.72M,Suite 49,0111 Westend Hill,07-4755806,NASDAQ,233114727-2,BA42 6540 6971 4557 5370,52125-232,Ruble,RUB
11-563-9037,Double Eagle Acquisition Corp.,BBVA Banco Frances S.A.,Finance,NASDAQ,Garden,EAGLU,n/a,Suite 79,733 Schmedeman Circle,96-9667912,NYSE,713905690-0,IS96 3866 0901 4620 0718 0580 64,60432-465,Zloty,PLN
11-567-9493,Acuity Brands Inc,"Superior Uniform Group, Inc.",Consumer Durables,NYSE,Tools,AYI,$7.43B,Apt 945,5328 Spaight Avenue,61-4353666,NASDAQ,895897500-8,SM63 S919 1207 451M QUSK SHNJ 1PA,60681-6201,Dollar,CAD
11-584-8438,"Ormat Technologies, Inc.","Landstar System, Inc.",Public Utilities,NYSE,Books,ORA,$3.02B,PO Box 47218,3089 Hanover Circle,48-8540511,NASDAQ,803157568-1,FO18 3541 3536 3932 80,11410-201,Euro,EUR
11-602-6782,Baltimore Gas & Electric Company,Baltimore Gas & Electric Company,n/a,NYSE,Music,BGE^B,n/a,Apt 468,702 Sauthoff Circle,14-7182562,NASDAQ,921982827-8,NO71 0257 5156 605,49999-816,Yuan Renminbi,CNY
11-612-2980,"Mota Group, Inc.","Nutanix, Inc.",n/a,NASDAQ,Beauty,MOTA,n/a,PO Box 57962,7684 Cambridge Place,07-9258653,NASDAQ,339847743-7,FR32 2680 4216 80UZ IG3O PD5Z D62,0093-7300,Franc,XAF
11-643-6816,Atossa Genetics Inc.,"Popular, Inc.",Health Care,NASDAQ,Games,ATOS,$3.71M,19th Floor,65 Armistice Trail,43-7960352,NASDAQ,302161073-0,BE56 8414 8917 8551,49283-011,Yuan Renminbi,CNY
11-661-6169,WEX Inc.,Ares Capital Corporation,Miscellaneous,NYSE,Shoes,WEX,$4.5B,15th Floor,66 Vahlen Junction,43-5230006,NASDAQ,903656400-X,PT12 3334 9016 5362 9318 1869 2,63517-111,Denar,MKD
11-679-8625,"Apricus Biosciences, Inc.","Apricus Biosciences, Inc.",Health Care,NASDAQ,Kids,APRI,$13.79M,Room 296,6 Crownhardt Drive,86-5114866,NASDAQ,571635400-9,CR57 4443 2450 5650 6396 6,44781-200,Real,BRL
11-683-3456,Rexnord Corporation,"Medical Properties Trust, Inc.",Technology,NYSE,Health,RXN,$2.44B,Suite 46,830 Dixon Drive,95-8471427,NYSE,194821473-3,IT55 N580 0113 881J VG6A PO4W 7TJ,31722-330,Yuan Renminbi,CNY
11-693-3505,MannKind Corporation,"Equinix, Inc.",Health Care,NASDAQ,Movies,MNKD,$156.56M,PO Box 80937,5 Dottie Center,57-0609766,NASDAQ,980499051-2,ES84 4285 1099 6226 1959 9358,64471-330,Rupee,PKR
11-718-0605,First Trust Taiwan AlphaDEX Fund,Norbord Inc.,n/a,NASDAQ,Baby,FTW,$3.5M,1st Floor,17 Center Avenue,86-7457801,NYSE,065078811-7,SI18 3092 0621 2789 247,49817-1994,Yuan Renminbi,CNY
11-850-7811,Zebra Technologies Corporation,American States Water Company,Technology,NASDAQ,Sports,ZBRA,$5.5B,Apt 1556,173 Mayer Drive,80-0226185,NYSE,494815565-9,ME58 4072 6252 1946 2120 50,52686-337,Rupiah,IDR
11-860-9071,RPM International Inc.,"Simon Property Group, Inc.",Basic Industries,NYSE,Movies,RPM,$7.43B,6th Floor,8 New Castle Lane,43-9232739,NYSE,228101921-7,SI92 1664 1587 8790 347,42361-007,Peso,PHP
11-867-8679,"Houlihan Lokey, Inc.","Houlihan Lokey, Inc.",Finance,NYSE,Home,HLI,$2.3B,PO Box 22281,29083 Declaration Trail,69-4798207,NYSE,878257734-X,DO04 YDXH 4206 0479 1858 2648 9279,24236-652,Taka,BDT
11-870-7798,Marine Petroleum Trust,"Aerohive Networks, Inc.",Energy,NASDAQ,Music,MARPS,$6.92M,Room 627,78126 High Crossing Road,27-5651979,NYSE,376878954-3,NL38 RTFS 1712 8109 70,62756-710,Yuan Renminbi,CNY
11-910-8313,Ramco-Gershenson Properties Trust,"Zillow Group, Inc.",n/a,NYSE,Home,RPT^D,n/a,PO Box 46953,2 Dawn Road,47-1725242,NASDAQ,985524994-1,FR33 3827 7193 29DD MWWJ CGOW B72,63629-3910,Yuan Renminbi,CNY
11-939-1512,Uniti Group Inc.,"BioTelemetry, Inc.",Consumer Services,NASDAQ,Games,UNIT,$4.69B,8th Floor,62143 Donald Court,88-7318632,NASDAQ,490566181-1,LB34 0793 ISQC LCAC YXDZ IMTU RSGQ,54868-6393,Rupiah,IDR
11-940-6091,"Pier 1 Imports, Inc.","Pier 1 Imports, Inc.",Consumer Services,NYSE,Outdoors,PIR,$468.42M,PO Box 10028,38 Scoville Road,20-7269384,NYSE,043773815-9,LI87 9395 0M69 EL8E RIOM Q,68828-132,Yen,JPY
11-953-5621,"Greenbrier Companies, Inc. (The)","Delek Logistics Partners, L.P.",Capital Goods,NYSE,Sports,GBX,$1.35B,Room 1985,8 Bay Plaza,17-9623452,NYSE,368920524-7,MR94 2410 7152 4566 4694 1493 948,57955-2409,Franc,XOF
11-960-8700,PowerShares Golden Dragon China Portfolio,"EnerNOC, Inc.",n/a,NASDAQ,Baby,PGJ,$171.81M,PO Box 40406,0 Sherman Parkway,92-1045843,NASDAQ,665116910-6,AD39 0351 5510 S3UY ZOYC XVZF,44911-0062,Yen,JPY
11-978-4431,Meredith Corporation,"TRACON Pharmaceuticals, Inc.",Consumer Services,NYSE,Beauty,MDP,$2.65B,Room 890,2 Arkansas Lane,40-9951230,NASDAQ,149056081-5,RO23 PIQC 2Q9U Z9B8 8GPZ 0F9O,0591-3207,Yuan Renminbi,CNY
11-979-1752,Alibaba Group Holding Limited,"Retail Properties of America, Inc.",Miscellaneous,NYSE,Beauty,BABA,$341.22B,Room 432,47 Rockefeller Terrace,60-3721834,NYSE,993218893-X,FR46 0352 4573 16YL HAZO QBEB S11,49643-818,Yuan Renminbi,CNY
11-996-4854,"Patriot Transportation Holding, Inc.","Prudential Bancorp, Inc.",Transportation,NASDAQ,Industrial,PATI,$58.87M,Suite 36,7433 Arapahoe Way,55-7658991,NASDAQ,691247394-6,AD48 8853 0940 VX8Q DSFG ELUR,65841-753,Franc,CDF
12-021-5718,Eli Lilly and Company,Eli Lilly and Company,Health Care,NYSE,Outdoors,LLY,$90.35B,5th Floor,55 Welch Center,91-8803758,NASDAQ,530220293-X,PL66 2916 3204 0756 1740 8713 7271,49288-0212,Franc,XOF
12-021-6639,Independence Holding Company,BRF S.A.,Finance,NYSE,Health,IHC,$330.01M,PO Box 72782,41 Spaight Hill,98-9424425,NYSE,046348640-4,CR31 6591 7537 2027 2081 4,49349-515,Tenge,KZT
12-044-9833,Sutherland Asset Management Corporation,Sutherland Asset Management Corporation,Consumer Services,NYSE,Grocery,SLD,$471.62M,PO Box 89641,2 Hauk Drive,53-7894087,NYSE,831582643-3,MU69 JHLR 2744 4395 1163 2927 224H ZS,0185-0020,Franc,XOF
12-055-7243,American Express Company,Center Coast MLP & Infrastructure Fund,Finance,NYSE,Movies,AXP,$72.8B,Apt 561,618 Graedel Drive,53-3680696,NYSE,621039806-5,PK53 YJPS GTJJ PPJX DNX3 PJNG,58232-4026,Yuan Renminbi,CNY
12-059-9292,"Citi Trends, Inc.","Central Europe, Russia and Turkey Fund, Inc. (The)",Consumer Services,NASDAQ,Baby,CTRN,$303.43M,Apt 88,755 Clarendon Crossing,63-0179574,NYSE,834437015-9,FR95 1441 1757 29LH GHXI JLYW Z09,52810-702,Peso,PHP
12-107-0721,"Gabelli Equity Trust, Inc. (The)",Dun & Bradstreet Corporation (The),n/a,NYSE,Jewelry,GAB^H,n/a,Suite 70,639 Melody Park,62-4676973,NYSE,486162030-9,IS77 2132 3005 2887 9124 3991 67,54868-4605,Kuna,HRK
12-156-1232,"support.com, Inc.","support.com, Inc.",Technology,NASDAQ,Computers,SPRT,$45.41M,Apt 269,6 Manley Trail,15-0143508,NYSE,277258811-4,GE31 FE15 9744 7442 1018 79,55910-430,Rupiah,IDR
12-165-1250,"Malibu Boats, Inc.","Echo Global Logistics, Inc.",Capital Goods,NASDAQ,Tools,MBUU,$444.68M,3rd Floor,6602 Donald Way,08-0083376,NASDAQ,025103983-8,MC93 1631 0226 22WT ZV1E VNQF B35,52584-277,Koruna,CZK
12-165-6115,"Pearson, Plc",Winmark Corporation,Consumer Services,NYSE,Garden,PSO,$7.48B,Apt 34,042 Judy Pass,66-5859562,NASDAQ,796709548-0,PK52 SVXF MM0Z STNU KHNF RPJL,36987-2783,Pound,SYP
12-179-0584,"PS Business Parks, Inc.","PS Business Parks, Inc.",n/a,NYSE,Beauty,PSB^U,n/a,2nd Floor,931 Bayside Hill,51-2429818,NYSE,113605918-0,HR48 4729 2519 1622 7145 7,50991-814,Yuan Renminbi,CNY
12-206-5678,"Golub Capital BDC, Inc.",Pacific Drilling S.A.,n/a,NASDAQ,Automotive,GBDC,$1.11B,Room 1230,606 Stone Corner Plaza,77-9880089,NYSE,208669858-5,FR89 4302 7450 64CM J4OP WQ5V N39,0121-4776,Euro,EUR
12-212-0634,"EnLink Midstream, LLC",Apollo Tactical Income Fund Inc.,Public Utilities,NYSE,Games,ENLC,$2.92B,Room 1522,603 Pankratz Alley,85-6276978,NYSE,949306286-4,BA14 6483 0554 3590 0697,42254-096,Peso,CLP
12-225-3704,"Pier 1 Imports, Inc.","Under Armour, Inc.",Consumer Services,NYSE,Automotive,PIR,$468.42M,PO Box 42227,57 Crescent Oaks Court,64-9119665,NYSE,743297664-3,FO14 3539 0717 5603 55,54868-5187,Rupiah,IDR
12-311-5738,First Bancorp,"O'Reilly Automotive, Inc.",Finance,NASDAQ,Computers,FBNC,$768.07M,Suite 97,37195 Kinsman Terrace,93-1809666,NASDAQ,848815644-8,BR39 5713 5964 3567 9764 2372 231O X,57896-756,Hryvnia,UAH
12-333-4779,Ashford Hospitality Trust Inc,Ashford Hospitality Trust Inc,Consumer Services,NYSE,Games,AHT,$628.48M,Room 813,5 Annamark Point,73-1925761,NYSE,621666360-7,MC18 9469 2857 39JV I0EG KHND N44,51143-545,Peso,CUP
12-364-5426,Mountain Province Diamonds Inc.,PLDT Inc.,Basic Industries,NASDAQ,Garden,MPVD,$472.51M,Room 898,7 Florence Alley,01-7105219,NYSE,420294929-3,DO52 XUNC 6657 4526 2133 7580 0322,62037-832,Rial,YER
12-399-8679,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,"Titan Pharmaceuticals, Inc.",Public Utilities,NYSE,Industrial,SBS,$6.55B,Room 1121,04634 Evergreen Way,29-1433281,NASDAQ,239052411-7,LI31 7838 8YFR SDJ1 BMIU 0,21695-557,Yuan Renminbi,CNY
12-459-5427,Deltic Timber Corporation,"Varonis Systems, Inc.",Basic Industries,NYSE,Kids,DEL,$883.38M,14th Floor,975 Bashford Street,52-5576339,NASDAQ,457848635-4,FR28 7564 0324 69UO WH6R MT0N J69,0378-0211,Ruble,RUB
12-462-4829,LCI Industries ,LCI Industries ,n/a,NYSE,Home,LCII,$2.45B,Suite 64,139 Haas Hill,52-9373258,NYSE,833902605-4,GI76 CAFP BDDW ONES TIJ6 QI6,18482-018,Yuan Renminbi,CNY
12-519-0490,"Calix, Inc",State Auto Financial Corporation,Consumer Services,NYSE,Toys,CALX,$359.11M,17th Floor,6 Lyons Plaza,62-0779698,NASDAQ,293122931-8,AL70 5486 5810 MEZY FBWG BDYH HXBX,59078-004,Dollar,CAD
12-542-4032,VictoryShares International Volatility Wtd ETF,58.com Inc.,n/a,NASDAQ,Sports,CIL,n/a,Apt 107,54 Green Ridge Point,94-0322603,NYSE,044585247-X,FR68 5337 0843 81CO CFTY VSHG 637,41250-205,Lek,ALL
12-579-9067,CHS Inc,Great Plains Energy Inc,Consumer Services,NASDAQ,Movies,CHSCL,n/a,PO Box 28568,2034 Loeprich Crossing,25-6236824,NYSE,087736454-0,AT37 0915 6432 8683 8743,63824-459,Dollar,ZWL
12-601-1138,Cathay General Bancorp,MRC Global Inc.,Finance,NASDAQ,Health,CATY,$3.1B,Suite 46,4 Prentice Street,41-2743756,NYSE,701162807-X,DE96 7902 6015 0213 3687 44,0268-0911,Euro,EUR
12-617-3008,"American Renal Associates Holdings, Inc","American Renal Associates Holdings, Inc",Health Care,NYSE,Computers,ARA,$569.45M,Apt 488,2939 Sheridan Street,49-6891891,NYSE,269709831-3,MU20 YXVZ 6477 2534 8787 4402 183N SF,61715-098,Ngultrum,BTN
12-637-2951,"Ventas, Inc.","Bridgeline Digital, Inc.",Consumer Services,NYSE,Movies,VTR,$24.67B,Apt 1051,3804 Garrison Lane,11-8858955,NASDAQ,883766565-2,IE08 KNIJ 5903 3983 9496 50,0615-7563,Dollar,USD
12-646-2336,"Lakeland Bancorp, Inc.","Lakeland Industries, Inc.",Finance,NASDAQ,Electronics,LBAI,$937.55M,Suite 33,94 Erie Hill,87-2148869,NASDAQ,459102498-9,FR72 0587 0586 593I ALZN PEUG I20,0268-0869,Ruble,RUB
12-648-5996,"Red Rock Resorts, Inc.",MainStay DefinedTerm Municipal Opportunities Fund,Consumer Services,NASDAQ,Jewelry,RRR,$2.78B,Apt 1802,00 Porter Terrace,33-8556762,NYSE,999069895-3,IE83 FCVY 3204 0996 2191 70,58468-0070,Yen,JPY
12-673-0638,"Greenbrier Companies, Inc. (The)",Astoria Financial Corporation,Capital Goods,NYSE,Health,GBX,$1.35B,Suite 16,6085 Scoville Point,21-5021425,NYSE,541209776-6,FR04 1002 5219 61ZM JWBA JG7T P85,63629-4238,Kip,LAK
12-719-9551,"Reinsurance Group of America, Incorporated",J P Morgan Chase & Co,Finance,NYSE,Kids,RZB,n/a,Apt 1083,026 Holmberg Drive,47-0736952,NYSE,290284577-4,AL57 3557 0644 MQFQ 6XTC QPSV RFQC,55154-0660,Euro,EUR
12-721-2972,"FairPoint Communications, Inc.",Capstone Turbine Corporation,Public Utilities,NASDAQ,Automotive,FRP,$423.98M,Apt 1674,6369 Meadow Valley Place,08-3136915,NASDAQ,056315698-8,FR55 9170 3260 36AS 2ZQR FXVK 236,21130-415,Ruble,RUB
12-778-3798,"Airgain, Inc.",XBiotech Inc.,Technology,NASDAQ,Garden,AIRG,$136.04M,2nd Floor,1416 Veith Junction,07-9026921,NASDAQ,015398957-2,CY63 7648 7604 DP43 ZPYN XTSB 0PDW,21695-739,Real,BRL
12-795-0795,Eaton Vance High Income 2021 Target Term Trust,Ecolab Inc.,n/a,NYSE,Books,EHT,$216.11M,Room 1005,1 Armistice Alley,06-7376302,NYSE,174731702-0,CH64 0359 1ZBW QUXQ XFHQ W,48951-1123,Rupiah,IDR
12-931-6579,Arch Capital Group Ltd.,Nanometrics Incorporated,Finance,NASDAQ,Books,ACGL,$11.67B,Room 691,0 Barnett Point,43-1131128,NASDAQ,312253060-0,MD58 IKQW RETA IPEP BDS7 JDL7,16590-152,Yuan Renminbi,CNY
12-953-3732,"Five Below, Inc.",Medley Management Inc.,Consumer Services,NASDAQ,Automotive,FIVE,$2.65B,Suite 30,9 Duke Park,30-2541186,NYSE,513149403-6,ME51 0842 1380 6833 0804 17,76237-228,Peso,ARS
12-962-7785,"ALJ Regional Holdings, Inc.","ALJ Regional Holdings, Inc.",Miscellaneous,NASDAQ,Beauty,ALJJ,$113.53M,8th Floor,238 Hoffman Terrace,86-1993605,NASDAQ,048329700-3,BH54 SFXY ITTX V6X9 LNH2 IC,0409-1892,Yuan Renminbi,CNY
12-970-7739,Good Times Restaurants Inc.,"SITO Mobile, Ltd.",Consumer Services,NASDAQ,Sports,GTIM,$41.81M,Apt 360,13193 Hallows Way,04-4293654,NASDAQ,776966396-2,DE23 8406 8838 4241 4427 47,12488-1300,Koruna,CZK
12-999-0301,"Medidata Solutions, Inc.",Pacific Special Acquisition Corp.,Technology,NASDAQ,Beauty,MDSO,$4.42B,PO Box 79763,21427 Oxford Drive,01-7827893,NASDAQ,831963414-8,EE75 6366 2839 5371 6169,21695-209,Peso,PHP
13-016-4517,Histogenics Corporation,Histogenics Corporation,Health Care,NASDAQ,Automotive,HSGX,$35.47M,PO Box 42557,96049 Coolidge Pass,05-5890865,NYSE,038436564-7,FO79 3451 9472 5401 24,69000-011,Lari,GEL
13-085-3651,ManpowerGroup,"Banc of California, Inc.",Technology,NYSE,Movies,MAN,$7.22B,Room 602,355 Morningstar Crossing,03-9548457,NYSE,579813337-0,MT15 UEJI 2057 6ZHN 5QHX UW5M IVZR VEJ,59883-920,Yuan Renminbi,CNY
13-087-1390,"Synchronoss Technologies, Inc.",First Trust Nasdaq Pharmaceuticals ETF,Technology,NASDAQ,Grocery,SNCR,$501.29M,Suite 46,180 Corscot Avenue,40-7850539,NASDAQ,014424082-3,AL59 4711 8695 IVJD QVAS 8TEI NKYB,49404-107,Yuan Renminbi,CNY
13-091-2592,"ICF International, Inc.",Verizon Communications Inc.,Consumer Services,NASDAQ,Beauty,ICFI,$882.65M,Suite 57,126 Stoughton Court,80-4005357,NYSE,433247529-1,RO02 WTQK WL86 DWJL 3XVK 3LKT,42751-1072,Lempira,HNL
13-109-0596,Denbury Resources Inc.,RAIT Financial Trust,Energy,NYSE,Outdoors,DNR,$569.62M,Suite 82,94541 Erie Drive,03-9733188,NYSE,882445242-6,DE50 3251 7849 0034 5549 04,55154-3914,Yuan Renminbi,CNY
13-114-8548,"Ryder System, Inc.",iShares Morningstar Mid-Cap ETF,Consumer Services,NYSE,Outdoors,R,$3.6B,Apt 632,46208 Farmco Avenue,32-9453804,NASDAQ,463115958-8,GR81 2469 012Q N0DI TX8R GLSV IAL,37808-458,Baht,THB
13-116-0217,Perry Ellis International Inc.,Perry Ellis International Inc.,Consumer Non-Durables,NASDAQ,Music,PERY,$288.6M,Room 1748,140 Mockingbird Street,91-9750129,NYSE,632983748-1,VG45 KCFP 7380 0404 5087 8609,0093-7456,Euro,EUR
13-135-7041,Houston Wire & Cable Company,Houston Wire & Cable Company,Consumer Non-Durables,NASDAQ,Garden,HWCC,$98.16M,7th Floor,10309 Fairfield Plaza,04-0997524,NYSE,937327665-4,DO78 LR2E 4365 1435 5704 4689 5019,68400-305,Franc,XAF
13-155-7419,Lennar Corporation,Lennar Corporation,Basic Industries,NYSE,Industrial,LEN.B,n/a,PO Box 4278,3 Fairfield Circle,53-0271584,NYSE,635000087-0,HR56 6570 0569 7382 1975 6,63629-4506,Rupiah,IDR
13-175-4721,Criteo S.A.,AlphaMark Actively Managed Small Cap ETF,Technology,NASDAQ,Kids,CRTO,$3.04B,Room 275,5 Pine View Way,23-0190224,NASDAQ,584375248-8,GL04 0859 0290 8890 42,24236-341,Yuan Renminbi,CNY
13-191-3162,Cabot Oil & Gas Corporation,Colfax Corporation,Energy,NYSE,Music,COG,$10.76B,PO Box 64851,89293 Parkside Center,30-8037923,NYSE,783954203-4,TN37 0916 2700 9874 0064 6170,49349-809,Rupiah,IDR
13-198-0402,Intuit Inc.,Aegon NV,Technology,NASDAQ,Garden,INTU,$35.74B,Suite 74,9637 Prentice Circle,46-4042913,NYSE,678046476-7,LV16 EARO LCBP 8DKF V4HY S,52389-242,Yuan Renminbi,CNY
13-227-1327,"Viking Therapeutics, Inc.","Viking Therapeutics, Inc.",Health Care,NASDAQ,Sports,VKTX,$25.84M,PO Box 22689,8390 Glendale Center,40-5168456,NYSE,727774537-X,LB03 2210 E8KT GD0C N1R7 UJ4K 0UCW,68084-764,Ruble,RUB
13-230-7231,Capitol Acquisition Corp. III,"Maui Land & Pineapple Company, Inc.",Finance,NASDAQ,Kids,CLACW,n/a,Room 1249,95 Ludington Trail,33-2960998,NYSE,067414267-5,TR30 5315 2NP1 XUAS 0WLZ YFJD EB,0095-9090,Manat,TMT
13-261-4483,Biohaven Pharmaceutical Holding Company Ltd.,Biohaven Pharmaceutical Holding Company Ltd.,Health Care,NYSE,Industrial,BHVN,$875.62M,Apt 731,36563 Hanover Terrace,74-2026079,NASDAQ,299921489-8,FR03 8389 7495 58XU PXAN YKHA 535,33261-626,Peso,PHP
13-290-3666,"Swiss Helvetia Fund, Inc. (The)","Swiss Helvetia Fund, Inc. (The)",n/a,NYSE,Industrial,SWZ,$315.16M,Apt 1880,49 Thierer Street,48-3546280,NASDAQ,,,,Real,BRL
13-313-7877,"Green Plains, Inc.",iRobot Corporation,Basic Industries,NASDAQ,Shoes,GPRE,$868.22M,Suite 88,0 Towne Way,53-7216797,NASDAQ,438364359-0,AT05 0059 8786 0667 6242,53329-078,Peso,PHP
13-330-2680,Capstone Turbine Corporation,BlackRock Municipal Income Investment Trust,Energy,NASDAQ,Outdoors,CPST,$28.65M,Suite 59,19 Barnett Way,16-7464997,NYSE,330364123-4,KW52 ERLJ L7T0 XQJV 8ACB 1RRY SBSH YK,59148-020,Hryvnia,UAH
13-346-0752,"Timberland Bancorp, Inc.",ON Semiconductor Corporation,Finance,NASDAQ,Electronics,TSBK,$177.78M,Apt 1445,42446 Hanover Plaza,78-2892153,NASDAQ,883999674-5,MC93 7840 0601 36AG 5SCI WWDK F58,52125-535,Ruble,RUB
13-363-0632,"CytomX Therapeutics, Inc.",Wipro Limited,Health Care,NASDAQ,Movies,CTMX,$499.8M,Apt 1287,9 Fisk Circle,11-4067379,NYSE,809639892-X,AE98 5121 5663 9242 4666 837,67296-0678,Zloty,PLN
13-368-5656,Lehman ABS Corporation,Materialise NV,Finance,NYSE,Computers,KTP,n/a,12th Floor,74 Burning Wood Way,96-2899695,NASDAQ,446877189-5,HR34 3540 3130 0275 0443 9,51079-623,Zloty,PLN
13-381-3051,Tocagen Inc.,S&W Seed Company,Health Care,NASDAQ,Tools,TOCA,$296.12M,PO Box 70880,1 Warrior Plaza,05-6046561,NASDAQ,136065159-4,FR57 8410 3144 13HU UDUW 0EDH P83,61919-177,Yuan Renminbi,CNY
13-384-9000,"Iteris, Inc.","Papa John's International, Inc.",Consumer Durables,NASDAQ,Kids,ITI,$182.94M,13th Floor,5 Old Gate Point,05-1401230,NASDAQ,588167422-7,TN65 9862 2736 6421 3081 2066,52584-119,Peso,PHP
13-385-6928,"DWS High Income Opportunities Fund, Inc.",Cohen & Steers Reit and Preferred Income Fund Inc,n/a,NYSE,Home,DHG,$226.66M,Room 1251,7375 Village Place,49-5633401,NYSE,153992807-1,ES45 3580 8839 5099 2410 6780,65483-993,Ruble,RUB
13-391-2346,Sanofi,Sanofi,Health Care,NYSE,Computers,SNY,$123.34B,PO Box 95211,0 Calypso Way,39-5656537,NYSE,792574939-3,FR11 0793 2057 52AZ SNZ7 FGWK D25,57955-0816,Zloty,PLN
13-409-2514,"CF Industries Holdings, Inc.","CF Industries Holdings, Inc.",Basic Industries,NYSE,Sports,CF,$6.43B,Room 945,06976 Kennedy Street,71-7967581,NASDAQ,532168618-1,PK64 NRBF S3FE 3YGN RBDB 9PK8,58118-1341,Peso,ARS
13-413-9305,Liberty Broadband Corporation,"ARMOUR Residential REIT, Inc.",Consumer Services,NASDAQ,Kids,LBRDA,$15.85B,10th Floor,6559 Schlimgen Pass,40-6505098,NYSE,671471820-9,FR47 5806 1751 55TC 6A64 REFK 362,64778-0446,Krona,SEK
13-453-2134,Paragon Commercial Corporation,Paragon Commercial Corporation,Finance,NASDAQ,Baby,PBNC,$293.53M,Suite 86,25 Autumn Leaf Plaza,02-5018209,NYSE,876012122-X,IL04 6238 2777 4759 0083 801,0363-4006,Rupiah,IDR
13-491-4414,"Frankly, Inc.","Frankly, Inc.",n/a,NASDAQ,Home,FKLYU,n/a,Room 1874,85269 Grover Road,44-3298098,NYSE,810674708-5,SI26 2352 2560 9766 597,60681-0101,Yuan Renminbi,CNY
13-572-3655,Optical Cable Corporation,MannKind Corporation,Basic Industries,NASDAQ,Home,OCC,$18.04M,Room 1887,0 Dorton Court,62-9971209,NASDAQ,013936503-6,BR16 4072 6870 8453 2886 5124 731Z A,0135-0074,Yuan Renminbi,CNY
13-577-6060,"Synthetic Fixed-Income Securities, Inc.",Aflac Incorporated,n/a,NYSE,Electronics,GJP,n/a,Apt 1966,2 Springs Way,15-4179883,NYSE,789182829-6,IS26 4933 6672 5301 6098 7685 14,55648-903,Ruble,RUB
13-584-3049,RXi Pharmaceuticals Corporation,Comp En De Mn Cemig ADS,Health Care,NASDAQ,Games,RXIIW,n/a,5th Floor,72379 Bowman Court,35-8887937,NYSE,233399709-5,SM56 L226 2895 902G ZSH3 LXVE RNJ,65862-601,Rupee,PKR
13-603-8298,"PhotoMedex, Inc.","Craft Brew Alliance, Inc.",Health Care,NASDAQ,Shoes,PHMD,$6.29M,Apt 796,42 Bashford Alley,27-9196206,NASDAQ,570741362-6,FR10 6806 3848 42BE ZF00 UBPI T26,0378-3637,Rial,YER
