FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
42-733-2009,Axis Capital Holdings Limited,Cabela's Inc,n/a,NYSE,Books,AXS^D,n/a,Room 1514,925 Cascade Center,35-2130359,60306-115,NYSE,077462059-5,BH95 BEBK FKMC QYYA LLPL PO,,Koruna,CZK
30-884-8177,"Sigma Labs, Inc.",Dynegy Inc.,Consumer Durables,NASDAQ,Tools,SGLBW,n/a,PO Box 13749,07 Grover Junction,96-4401378,54868-4883,NYSE,082962929-7,PL12 0211 6244 6963 7482 8372 5228,,Rupiah,IDR
05-511-7242,Tuttle Tactical Management Multi-Strategy Income ETF,58.com Inc.,n/a,NASDAQ,Music,TUTI,$22.86M,Suite 57,3609 Onsgard Plaza,90-8918199,37000-808,NYSE,268916470-1,LB92 6435 FOB9 PKRA JFQK YVNO HOID,,Bolivar,VEF
32-916-2379,"Just Energy Group, Inc.","Blueknight Energy Partners L.P., L.L.C.",Public Utilities,NYSE,Home,JE,$771.82M,Room 14,140 Pepper Wood Trail,98-8395386,60505-0014,NASDAQ,640299122-8,LT95 4142 4744 3398 3543,,Rupee,MUR
13-936-0364,Goldcorp Inc.,Statoil ASA,Basic Industries,NYSE,Grocery,GG,$11.22B,8th Floor,5 1st Court,52-7974004,50242-145,NYSE,435498953-0,IS14 3268 6011 9610 0573 6413 71,,Rupiah,IDR
00-387-2937,"Cidara Therapeutics, Inc.",Key Tronic Corporation,Health Care,NASDAQ,Outdoors,CDTX,$115.12M,Suite 42,199 Bashford Trail,09-6470425,68788-9122,NASDAQ,828712805-6,ME92 3117 0247 2471 0530 49,,Euro,EUR
92-933-3418,"Sinovac Biotech, Ltd.",The Intergroup Corporation,Health Care,NASDAQ,Sports,SVA,$307.3M,5th Floor,66 Bunting Plaza,98-5857512,30698-032,NASDAQ,378537309-0,AZ84 UWUP SLNL 1V8V OFAX SFCC LVIE,,Ruble,RUB
64-426-1580,Generac Holdlings Inc.,Principal Millennials Index ETF,Consumer Durables,NYSE,Kids,GNRC,$2.24B,Suite 29,30 Kingsford Parkway,62-9545871,43353-656,NASDAQ,010674572-7,BH13 CGTJ J0HW NYBD Z2NQ YT,,Yuan Renminbi,CNY
93-472-1694,Invacare Corporation,Vident Core US Equity ETF,Health Care,NYSE,Grocery,IVC,$399.95M,Apt 1689,3 Fieldstone Place,37-5585673,11673-229,NASDAQ,637077086-8,GL24 6786 4260 1001 59,,Bolivar,VEF
38-885-2477,Calamos Convertible Opportunities and Income Fund,Motif Bio plc,n/a,NASDAQ,Electronics,CHI,$786.07M,Apt 1694,85567 Eliot Terrace,34-3438271,49348-632,NASDAQ,073286216-7,AL30 9235 9917 5PJO 5NS6 J6OY 8EGO,,Peso,PHP
89-228-6229,"AMTEK, Inc.","BioDelivery Sciences International, Inc.",Consumer Durables,NYSE,Jewelry,AME,$14.34B,Room 146,233 Washington Drive,23-1321002,53603-1005,NASDAQ,049483662-8,SI38 3427 1609 9808 450,,Yen,JPY
00-187-7192,PowerShares DWA Momentum Portfolio,Sabine Royalty Trust,n/a,NASDAQ,Industrial,PDP,$1.38B,Suite 71,80 Superior Drive,80-4834691,67877-121,NYSE,263355221-8,AD07 4237 8754 HFHG AHVD SZHU,,Euro,EUR
16-478-7843,EPR Properties,Taiwan Semiconductor Manufacturing Company Ltd.,n/a,NYSE,Clothing,EPR^E,n/a,Room 492,09 Iowa Court,39-2801004,0076-0903,NYSE,826886679-9,LU77 705O VCDS MEPU EVHJ,,Peso,PHP
87-798-8431,"ModusLink Global Solutions, Inc","Diamond Hill Investment Group, Inc.",Miscellaneous,NASDAQ,Tools,MLNK,$85M,Apt 1178,18 Cherokee Pass,40-9128691,0781-5786,NASDAQ,904638451-9,FI98 8024 0329 7783 27,,Real,BRL
22-432-5585,The Charles Schwab Corporation,"Allegiance Bancshares, Inc.",n/a,NYSE,Computers,SCHW^D,n/a,Apt 1835,0 Monica Crossing,35-5770981,0591-2882,NASDAQ,478288284-X,FR09 0162 0842 024G JNPX E2AL 248,,Sol,PEN
51-568-8289,DTE Energy Company,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,Public Utilities,NYSE,Baby,DTQ,n/a,Suite 58,926 Golf View Point,55-0474962,50436-3988,NYSE,295337479-5,FR32 2993 1056 03XZ N3JP RFUI N13,,Real,BRL
93-025-9383,"North American Energy Partners, Inc.","Gener8 Maritime, Inc.",Energy,NYSE,Home,NOA,$141.67M,5th Floor,68691 Manley Road,67-5945931,59779-668,NYSE,237351182-7,FR02 6761 2437 56LD 5PLN FQFA M36,,Euro,EUR
78-621-9033,Easterly Acquisition Corp.,"Tortoise MLP Fund, Inc.",Capital Goods,NASDAQ,Sports,EACQU,n/a,Apt 200,8031 Service Parkway,84-6297732,68196-553,NYSE,747401337-1,TR86 6115 099K KJQZ YLQN JRE1 1B,,Peso,MXN
05-388-2071,Fluidigm Corporation,The Joint Corp.,Capital Goods,NASDAQ,Movies,FLDM,$107.22M,Room 790,15127 Butterfield Lane,57-0540270,61703-309,NASDAQ,406229307-2,TR39 1124 2835 XZGW 7FWJ ONJT IF,,Rupiah,IDR
99-053-2759,Altra Industrial Motion Corp.,Kimco Realty Corporation,Capital Goods,NASDAQ,Movies,AIMC,$1.25B,Room 683,15 American Ash Way,31-0757112,0378-0228,NYSE,698476467-X,FR83 5670 4329 92HI SKTH L9LE P57,,Hryvnia,UAH
91-489-9389,"Connecture, Inc.",Nuveen Select Tax Free Income Portfolio II,Technology,NASDAQ,Jewelry,CNXR,$18.55M,PO Box 95050,140 Thackeray Crossing,33-4563853,55154-4651,NYSE,069949193-2,FR82 9425 2131 77ZJ QLRY LDML E43,,Ruble,RUB
62-667-4436,"America's Car-Mart, Inc.",Orbotech Ltd.,Consumer Durables,NASDAQ,Sports,CRMT,$286.11M,Room 341,28 Columbus Point,24-3207572,64679-810,NASDAQ,911500353-1,FR81 1102 8542 66P0 XYHM YSRS 293,,Euro,EUR
74-156-5690,"MabVax Therapeutics Holdings, Inc.","Redwood Trust, Inc.",Health Care,NASDAQ,Toys,MBVX,$12.19M,Room 740,30550 Grayhawk Pass,25-3229245,51346-067,NYSE,767617879-7,HU87 1497 6365 8839 3889 5466 6221,,Peso,COP
90-255-4928,Broadway Financial Corporation,"Pacific Ethanol, Inc.",Finance,NASDAQ,Music,BYFC,$54.9M,Suite 83,9563 Iowa Junction,91-7985189,0555-0171,NASDAQ,422051666-2,ME39 8553 1401 2201 6782 97,,Dinar,RSD
96-140-5920,"Aerie Pharmaceuticals, Inc.",Pembina Pipeline Corp.,Health Care,NASDAQ,Music,AERI,$1.8B,PO Box 83328,9926 Mandrake Court,61-0095282,59779-093,NYSE,338288173-X,FR82 9139 0834 31LG XO1U UDWA H88,,Krona,SEK
78-483-2686,PowerShares DWA Consumer Cyclicals Momentum Portfolio,"Energizer Holdings, Inc.",n/a,NASDAQ,Shoes,PEZ,$58.53M,Suite 8,3395 Scofield Pass,15-8504792,51060-032,NYSE,163778203-9,DO21 7GLZ 6740 0748 3800 8847 6615,,Zloty,PLN
23-680-0862,Peoples Financial Corporation,"MediciNova, Inc.",Finance,NASDAQ,Tools,PFBX,$66.09M,Suite 68,74019 Stoughton Court,22-5215915,51389-117,NASDAQ,908011709-9,LV34 TMYM CFVV IS5J QORB O,,Hryvnia,UAH
12-777-3432,"New York & Company, Inc.",First Trust MLP and Energy Income Fund,Consumer Services,NYSE,Shoes,NWY,$86.05M,20th Floor,220 Talisman Trail,44-1645917,36987-2968,NYSE,738787695-9,FR55 6364 0692 917K CHTC LCLK 050,,Dollar,USD
11-134-9390,"MaxPoint Interactive, Inc.",Apollo Commercial Real Estate Finance,Consumer Services,NASDAQ,Shoes,MXPT,$48.3M,15th Floor,20 Forster Junction,06-7875064,64141-005,NYSE,060130182-X,AE02 7119 3627 6355 7126 644,,Krona,SEK
34-394-8530,Invitation Homes Inc.,Adecoagro S.A.,Finance,NYSE,Sports,INVH,$6.59B,15th Floor,87 Commercial Plaza,50-1757100,60512-6176,NYSE,218230572-6,SE87 9547 0167 0169 8060 5164,,Euro,EUR
35-465-4177,"Chunghwa Telecom Co., Ltd.","U.S. Global Investors, Inc.",Public Utilities,NYSE,Automotive,CHT,$27.64B,PO Box 38497,37707 Spohn Way,88-2318803,65113-2432,NASDAQ,525610347-4,AD47 3468 3696 8YDM DBVV BP6T,,Baht,THB
40-687-1500,"Clean Diesel Technologies, Inc.",First Trust Mega Cap AlphaDEX Fund,Capital Goods,NASDAQ,Shoes,CDTI,$44.44M,Room 1431,22 Ridge Oak Center,87-0457164,58118-9938,NASDAQ,671779834-3,TN95 2274 1387 1828 4684 9682,,Peso,ARS
77-619-4430,"Kinder Morgan, Inc.","Shutterstock, Inc.",Public Utilities,NYSE,Clothing,KMI,$42.84B,Apt 1809,26 Corscot Street,50-4091181,0409-1849,NYSE,578038392-8,SA09 00EY PCTH G7YA DWBQ 95GE,,Yuan Renminbi,CNY
27-445-0048,Eaton Vance Enhanced Equity Income Fund II,"Midland States Bancorp, Inc.",n/a,NYSE,Movies,EOS,$701.96M,1st Floor,37092 Rutledge Plaza,02-0332266,68016-264,NASDAQ,448669370-1,GR71 8488 190Q ISAZ 0HLF HCJC N3X,,Euro,EUR
92-809-4699,MSG Networks Inc.,CONSOL Energy Inc.,Consumer Services,NASDAQ,Automotive,MSG,$4.6B,Room 1394,0 Montana Avenue,33-5183425,0268-1311,NYSE,703335553-X,BE08 6015 6866 2003,,Pound,EGP
03-199-7106,Textron Inc.,Harmony Merger Corp.,Capital Goods,NYSE,Music,TXT,$12.7B,11th Floor,925 Upham Point,61-7756473,55154-4776,NASDAQ,243884752-2,FR23 8525 3873 28OJ A9UM YIKI C09,,Franc,XAF
88-609-8507,"IDEXX Laboratories, Inc.","Patterson-UTI Energy, Inc.",Health Care,NASDAQ,Outdoors,IDXX,$14.16B,Suite 90,02232 Schmedeman Avenue,37-5011709,51991-838,NASDAQ,355042312-8,FR18 6267 4293 98KI KRPX 4M3P M46,,Ruble,RUB
80-079-8676,Bryn Mawr Bank Corporation,Cliffs Natural Resources Inc.,Finance,NASDAQ,Computers,BMTC,$705.83M,15th Floor,39 Fallview Park,47-8048529,64720-123,NYSE,155484121-6,FR52 2108 3433 77L3 6AVK VAFN U42,,Dollar,BZD
98-236-4775,"MasTec, Inc.",Vantage Energy Acquisition Corp.,Basic Industries,NYSE,Electronics,MTZ,$3.69B,Apt 781,4268 Mesta Park,95-4845656,68428-127,NASDAQ,235499941-0,BR58 8800 8478 6129 0373 4345 532A J,,Krona,SEK
62-400-4609,"Timberland Bancorp, Inc.",Chesapeake Energy Corporation,Finance,NASDAQ,Clothing,TSBK,$177.78M,PO Box 94643,63 Shopko Place,99-3176021,68788-9781,NYSE,788459570-2,HR54 8084 7358 9233 7069 8,,Lempira,HNL
32-663-2657,"Haynes International, Inc.",Motif Bio plc,Capital Goods,NASDAQ,Computers,HAYN,$443.65M,Suite 51,3 Troy Parkway,53-7084414,0409-2987,NASDAQ,995593595-2,TN77 6514 9926 3334 1039 0593,,Yuan Renminbi,CNY
52-720-4038,Nomura Holdings Inc ADR,Modine Manufacturing Company,Finance,NYSE,Garden,NMR,$21.91B,5th Floor,95322 Ridgeview Court,23-9945801,54868-3169,NYSE,869920662-3,SA36 02YA SRTT TXJO LPCO U42S,,Dinar,RSD
56-626-2905,FNB Bancorp,"Callidus Software, Inc.",Finance,NASDAQ,Music,FNBG,$200.83M,Suite 35,5 Lindbergh Trail,12-1700380,49349-872,NASDAQ,042101761-9,PK73 SPAC OWJ4 MZ1I DKKF BWJS,,Dollar,USD
70-159-9041,Comerica Incorporated,John Hancock Pfd Income Fund II,Finance,NYSE,Industrial,CMA,$13.11B,Suite 7,8294 Porter Place,17-2812338,23155-162,NYSE,219654962-2,PS83 AYME POZ5 VREE B3EU I9GM DBAZ J,,Peso,CLP
87-704-3335,"Synthetic Fixed-Income Securities, Inc.","CST Brands, Inc.",n/a,NYSE,Garden,GJR,n/a,PO Box 9882,32801 Susan Trail,10-8420904,0178-0798,NYSE,116860501-6,TN97 4606 9207 3269 6473 2683,,Rand,ZAR
98-512-2350,"Cardiovascular Systems, Inc.","Santander Holdings USA, Inc.",Health Care,NASDAQ,Movies,CSII,$1.02B,Apt 252,6 Waubesa Point,58-3752070,43269-847,NYSE,027482276-8,FR91 2604 8371 46UL ZCOH K5IP U47,,Yuan Renminbi,CNY
94-424-6802,"Ruby Tuesday, Inc.","StarTek, Inc.",Consumer Services,NYSE,Toys,RT,$133.85M,3rd Floor,50919 Corscot Street,73-7563867,49781-089,NYSE,532318055-2,PT82 4683 3701 7020 5365 0443 5,,Yuan Renminbi,CNY
19-751-5185,Kyocera Corporation,Iridium Communications Inc,Technology,NYSE,Industrial,KYO,$21.43B,Apt 16,3 Mcguire Place,72-7476183,56062-516,NASDAQ,299472123-6,MU14 DJCX 8345 3034 5327 6824 230U QB,,Yuan Renminbi,CNY
51-638-3472,Genworth Financial Inc,PowerShares S&P SmallCap Industrials Portfolio,Finance,NYSE,Industrial,GNW,$1.82B,Room 1032,977 Sullivan Court,90-0054186,49738-078,NASDAQ,421699639-6,BG76 OBCV 1150 41QC LTR0 CE,,Peso,MXN
01-405-4215,"Heritage-Crystal Clean, Inc.","Red Hat, Inc.",Basic Industries,NASDAQ,Shoes,HCCI,$325.53M,13th Floor,2 Badeau Parkway,83-2231820,55301-534,NYSE,032443826-5,FR75 6056 4489 433K TVLD 8ZJS N34,,Krona,SEK
41-831-7563,BanColombia S.A.,JinkoSolar Holding Company Limited,Finance,NYSE,Garden,CIB,$11.02B,13th Floor,93960 Redwing Junction,43-1098187,53808-0723,NYSE,510571285-4,GR32 9964 891Y U6ET 8QAO PTOU G4A,,Afghani,AFN
71-317-0975,"Lantheus Holdings, Inc.",Davis Select Worldwide ETF,Health Care,NASDAQ,Sports,LNTH,$562.75M,Room 247,6 Northfield Junction,06-3417362,62032-121,NASDAQ,842069445-2,FR50 8819 7655 03G7 UNFM DP5X J56,,Zloty,PLN
22-803-9519,"Treehouse Foods, Inc.","SMART Global Holdings, Inc.",Consumer Non-Durables,NYSE,Books,THS,$4.61B,Suite 79,8402 Loeprich Road,17-4377766,48951-8101,NASDAQ,743614501-0,CZ57 5872 4560 6673 5204 3607,,Lek,ALL
57-637-7777,Blackrock Health Sciences Trust,"Southern National Bancorp of Virginia, Inc.",n/a,NYSE,Music,BME,$305.71M,Apt 1696,68701 Union Court,54-3781150,60760-413,NASDAQ,130276250-8,CY14 1682 1531 NKCW ZZGF ZIP1 2TK8,,Koruna,CZK
85-365-2548,Public Storage,Nustar Energy L.P.,Consumer Services,NYSE,Games,PSA^C,n/a,Apt 18,72 Del Mar Center,61-2016907,65371-030,NYSE,226883882-X,MD93 NWVD KDET MLGY U29H OQNE,,Yuan Renminbi,CNY
50-988-6485,"STARWOOD PROPERTY TRUST, INC.",Forward Air Corporation,Consumer Services,NYSE,Clothing,STWD,$5.87B,PO Box 89720,400 Doe Crossing Court,79-6579564,62391-001,NASDAQ,269503871-2,GB14 ATWH 4883 5500 8318 98,,Euro,EUR
20-356-8174,Legg Mason US Diversified Core ETF,"TrueBlue, Inc.",n/a,NASDAQ,Clothing,UDBI,$3.08M,PO Box 29949,5 Hazelcrest Way,91-8272459,55111-322,NYSE,882947989-6,IL24 6154 7307 5452 2580 366,,Afghani,AFN
69-637-4905,"NACCO Industries, Inc.",Pacific Coast Oil Trust,Consumer Durables,NYSE,Games,NC,$510.83M,Apt 1933,398 Clarendon Drive,55-9341730,56062-708,NYSE,308844237-6,IL16 5749 2776 0655 6927 072,,Euro,EUR
77-261-1292,Goldcorp Inc.,Verint Systems Inc.,Basic Industries,NYSE,Electronics,GG,$11.22B,PO Box 48682,5941 Chinook Circle,37-7727928,24236-202,NASDAQ,552781923-3,GT37 03BF HKD0 OBQ8 0MJK 201R X7CH,,Dollar,USD
57-533-8091,China Finance Online Co. Limited,"First Cash, Inc.",Finance,NASDAQ,Clothing,JRJC,$44.17M,Apt 1515,673 Fairfield Drive,13-0096331,68258-8001,NYSE,467015802-3,AE61 6176 4957 1241 5412 054,,Ruble,RUB
56-538-1526,"Colony NorthStar, Inc.","Coastway Bancorp, Inc.",n/a,NYSE,Grocery,CLNS^G,n/a,Room 373,05746 Kipling Circle,28-9929595,52584-504,NASDAQ,555203024-9,FR49 4864 0133 12YD 7LNJ 81W3 Z84,,Lari,GEL
12-751-5291,Waters Corporation,"RealNetworks, Inc.",Capital Goods,NYSE,Jewelry,WAT,$14.74B,PO Box 17452,7244 Eastwood Way,43-8055332,10742-8417,NASDAQ,139661451-6,MU59 WBQP 8834 4667 2164 5443 286Z XG,,Euro,EUR
35-839-8114,"Douglas Dynamics, Inc.",Delaware Enhanced Global Dividend,Capital Goods,NYSE,Movies,PLOW,$689.02M,Room 605,77 Crowley Junction,04-6587675,45802-004,NYSE,411441730-3,TN70 9131 8044 4578 8189 5392,,Yuan Renminbi,CNY
12-503-9564,"Hartford Financial Services Group, Inc. (The)",Legg Mason Emerging Markets Diversified Core ETF,n/a,NYSE,Outdoors,HIG.WS,n/a,Apt 999,8 Cascade Terrace,39-3926725,52731-7048,NASDAQ,670754021-1,BG38 KXUL 1046 34SE USHG FW,,Zloty,PLN
69-880-1536,"Windstream Holdings, Inc.",Citigroup Inc.,Public Utilities,NASDAQ,Clothing,WIN,$864.84M,Suite 34,29032 Hansons Crossing,82-3913808,59779-415,NYSE,224915812-6,IT24 C033 0648 097R IAM8 ZWAY IDB,,Real,BRL
87-385-2848,Credicorp Ltd.,Sempra Energy,Finance,NYSE,Shoes,BAP,$16.85B,Room 795,9 Alpine Parkway,32-2303089,10424-144,NYSE,678214548-0,PS45 NSJZ JCKA VR7L QFXU OPMT G9V2 A,,Sol,PEN
49-966-9594,Global Eagle Entertainment Inc.,Pacific Gas & Electric Co.,Consumer Services,NASDAQ,Electronics,ENT,$269.58M,Apt 1344,009 Kennedy Street,24-3052577,52584-107,NYSE,687825371-3,SK90 6618 3308 7124 0402 9619,,Dirham,MAD
49-014-2578,iShares MSCI Europe Financials Sector Index Fund,A.H. Belo Corporation,n/a,NASDAQ,Industrial,EUFN,$1.15B,PO Box 82536,49604 Packers Terrace,32-9463972,54868-6028,NYSE,456429274-9,GR26 5737 270D B4Z1 KFI0 RO74 OQF,,Yuan Renminbi,CNY
67-248-4441,"AMAG Pharmaceuticals, Inc.","Tactile Systems Technology, Inc.",Health Care,NASDAQ,Toys,AMAG,$574.74M,Room 1427,70924 Vahlen Point,91-4582296,49999-844,NASDAQ,566681361-7,DK36 5722 9598 3486 72,,Tenge,KZT
10-145-6957,Teva Pharmaceutical Industries Limited,"Spartan Motors, Inc.",Health Care,NYSE,Electronics,TEVA,$31.41B,Apt 1575,73718 Eagle Crest Drive,64-0354902,65044-9954,NASDAQ,669042670-X,GR96 8115 671J BUHR PAZJ UZZ3 CPP,,Peso,ARS
15-406-3873,"Aware, Inc.",Hudbay Minerals Inc.,Technology,NASDAQ,Tools,AWRE,$110.28M,Apt 441,05652 Orin Avenue,46-9422363,57520-1056,NYSE,756938277-3,IE24 AROE 0307 0524 6601 48,,Rupiah,IDR
49-184-8688,"Intrawest Resorts Holdings, Inc.",Public Storage,Consumer Services,NYSE,Shoes,SNOW,$939.02M,PO Box 27065,5 Forest Place,37-7008499,0007-4885,NYSE,656817581-1,GB61 XXAR 5801 6592 1276 98,,Real,BRL
48-602-8760,"Inter Parfums, Inc.","Anthera Pharmaceuticals, Inc.",Consumer Non-Durables,NASDAQ,Books,IPAR,$1.12B,Apt 692,18358 Mockingbird Trail,87-0060257,0944-3046,NASDAQ,264810410-0,SK21 0276 6006 5283 7235 1866,,Hryvnia,UAH
77-786-8369,"Telenav, Inc.",Global X S&P 500 Catholic Values ETF,Capital Goods,NASDAQ,Sports,TNAV,$356.44M,Apt 672,625 Bellgrove Parkway,57-0826607,0074-3826,NASDAQ,131482531-3,GE41 LT26 4610 2486 9027 12,,Rupiah,IDR
28-468-6972,iShares MSCI New Zealand Capped ETF,Ciner Resources LP,n/a,NASDAQ,Music,ENZL,$164.61M,Room 1935,926 Warrior Court,08-3664626,0409-7712,NYSE,598610927-9,MR03 1720 0748 7325 3317 1700 307,,Peso,PHP
83-308-8947,"WPX Energy, Inc.","Barracuda Networks, Inc.",Energy,NYSE,Beauty,WPX,$3.64B,18th Floor,240 Fremont Pass,70-9435140,53675-158,NYSE,105083551-4,LB19 0940 XLXS AYHI YLKR IDQO FE46,,Yuan Renminbi,CNY
11-200-6848,Eaton Vance Tax-Managed Diversified Equity Income Fund,Putnam Premier Income Trust,n/a,NYSE,Automotive,ETY,$1.73B,Apt 1480,412 Upham Circle,21-3062537,68382-201,NYSE,146214961-8,HU32 7045 1871 5950 7536 9982 1380,,Dollar,CAD
50-801-3183,"OraSure Technologies, Inc.","Donegal Group, Inc.",Health Care,NASDAQ,Baby,OSUR,$862.98M,PO Box 39815,1532 Sugar Road,86-3156280,29500-9090,NASDAQ,157054713-0,FR60 6821 3737 42JU MAG4 0ATY D20,,Euro,EUR
48-186-3364,Tsakos Energy Navigation Ltd,Alphabet Inc.,n/a,NYSE,Automotive,TNP^D,n/a,Apt 1516,98 Mccormick Center,55-3417884,52549-4118,NASDAQ,733499173-7,MR81 7672 8449 4654 9433 9324 461,,Krona,SEK
53-377-7884,PIMCO Dynamic Credit and Mortgage Income Fund,Hardinge Inc.,n/a,NYSE,Electronics,PCI,$3.02B,Apt 1362,9 Rutledge Court,87-2553350,52125-634,NASDAQ,196192609-1,LT71 4463 8066 2564 4739,,Euro,EUR
24-730-1687,Cross Timbers Royalty Trust,Welltower Inc.,Energy,NYSE,Industrial,CRT,$92.4M,Room 689,5526 Northwestern Place,69-0026677,66582-313,NYSE,833304745-9,BE37 8942 2093 7462,,Yuan Renminbi,CNY
68-757-4047,Ultralife Corporation,Harris Corporation,Miscellaneous,NASDAQ,Clothing,ULBI,$102.3M,PO Box 85617,20 East Drive,93-9617303,57664-467,NYSE,227734634-9,AT81 5230 4968 2253 4836,,Peso,PHP
51-500-5240,"Avon Products, Inc.",Nuveen Insured California Select Tax-Free Income Portfolio,Consumer Non-Durables,NYSE,Tools,AVP,$1.54B,Suite 39,27 Colorado Crossing,97-2573411,68828-164,NYSE,185126578-3,FR15 6052 6980 87AB TMZB 94ZQ W14,,Yuan Renminbi,CNY
86-225-7274,Shire plc,Enzymotec Ltd.,Health Care,NASDAQ,Health,SHPG,$49.84B,Suite 34,1071 Gateway Lane,77-1779209,68084-342,NASDAQ,596459427-1,FR43 9665 5617 56UU RQPX VGHB W23,,Peso,PHP
35-489-7782,"Brookline Bancorp, Inc.","Morgan Stanley Asia-Pacific Fund, Inc.",Finance,NASDAQ,Movies,BRKL,$1.12B,PO Box 93039,98 Ruskin Terrace,40-1854570,11716-0001,NYSE,255264085-0,LT87 3719 5823 0871 7323,,Yuan Renminbi,CNY
34-691-0750,BiondVax Pharmaceuticals Ltd.,"PRGX Global, Inc.",Health Care,NASDAQ,Home,BVXV,$34.26M,Room 1825,09101 Fisk Lane,33-5419038,51346-034,NASDAQ,550741132-8,MD19 ZL01 08JT RFIZ VTGP RS7M,,Ariary,MGA
69-988-6654,Drive Shack Inc.,PowerShares S&P SmallCap Energy Portfolio,n/a,NYSE,Beauty,DS^C,n/a,Room 702,109 Thackeray Court,43-7334897,54868-5343,NASDAQ,086563001-1,GE75 ZP79 0205 9953 9770 34,,Peso,PHP
95-925-5279,Granite Real Estate Inc.,Yahoo! Inc.,n/a,NYSE,Garden,GRP.U,n/a,18th Floor,71565 Browning Road,03-8550549,42681-0512,NASDAQ,520378842-1,LI06 7497 4SAG RFVY DMT4 M,,Dong,VND
23-748-5544,Benitec Biopharma Limited,"Kelly Services, Inc.",Health Care,NASDAQ,Sports,BNTC,$21.44M,14th Floor,28505 Anzinger Alley,63-7430542,0677-1981,NASDAQ,875103140-X,CY77 7557 7717 JVAC KCEN PGWU 3OEZ,,Euro,EUR
06-325-7733,Visteon Corporation,Arbor Realty Trust,Capital Goods,NYSE,Movies,VC,$2.93B,PO Box 47809,7380 Thompson Park,95-5274144,50544-101,NYSE,281655179-2,AE98 2852 0176 1305 6302 950,,Rupiah,IDR
55-388-9666,DDR Corp.,Azure Power Global Limited,n/a,NYSE,Baby,DDR^K,n/a,5th Floor,75 Prairie Rose Road,55-2894258,50114-1286,NYSE,596427130-8,BE67 4350 3415 9822,,Peso,PHP
20-290-8344,"Mid-Con Energy Partners, LP","Selective Insurance Group, Inc.",Energy,NASDAQ,Electronics,MCEP,$41.02M,12th Floor,63768 Laurel Park,64-0176961,68083-131,NYSE,507723558-9,HU38 7350 1301 9367 9580 0455 3848,,Peso,ARS
07-508-0635,CNA Financial Corporation,"Kindred Healthcare, Inc.",Finance,NYSE,Outdoors,CNA,$13.17B,Apt 395,7554 Iowa Trail,81-9763892,0363-0784,NYSE,413576379-0,DE53 0292 5731 1911 3761 98,,Rial,YER
50-946-5060,FactSet Research Systems Inc.,Weibo Corporation,Technology,NYSE,Automotive,FDS,$6.71B,PO Box 91362,8981 Packers Park,18-3994286,64616-090,NASDAQ,273192265-6,MR24 5871 0335 2640 3724 8732 207,,Zloty,PLN
95-956-7565,"Alexandria Real Estate Equities, Inc.",Encore Capital Group Inc,Consumer Services,NYSE,Kids,ARE,$10.74B,Suite 83,7 Sachs Park,29-6848976,55154-6244,NASDAQ,167353248-9,GR33 4815 880P UIEV DFHC 1NB2 ILQ,,Peso,PHP
49-374-7854,"Banco Santander, S.A.",Regions Financial Corporation,n/a,NYSE,Games,SAN^I,n/a,Suite 30,25 Moose Point,55-0284090,68828-104,NYSE,667890043-X,BR51 2320 9826 8378 0486 1615 851R 8,,Franc,XAF
37-853-3029,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,OFG Bancorp,Transportation,NASDAQ,Shoes,OMAB,$2.25B,14th Floor,85 Hanson Point,32-1120132,0517-3020,NYSE,553857150-5,LV34 VEQL MSAQ C2Q0 OLUQ J,,Rupiah,IDR
83-001-1379,BP Prudhoe Bay Royalty Trust,Ashford Hospitality Trust Inc,Energy,NYSE,Beauty,BPT,$445.12M,Suite 36,82242 Butternut Hill,15-2557139,52380-3102,NYSE,294361127-1,DE87 4481 7781 0270 7620 70,,Real,BRL
31-992-3655,"Fiesta Restaurant Group, Inc.",Tri Continental Corporation,Consumer Services,NASDAQ,Baby,FRGI,$571.04M,Suite 13,1061 Spohn Way,78-9512312,66694-001,NYSE,191126806-6,FR58 6418 0900 73WF RFAN XZLW Y26,,Lev,BGN
01-535-8174,Global Indemnity Limited,"CryoPort, Inc.",Finance,NASDAQ,Books,GBLIZ,n/a,Suite 26,57 Lakewood Gardens Pass,41-5403505,0173-0880,NASDAQ,698911457-6,LI55 9797 8GHS XD5Q VXBL D,,Rupiah,IDR
21-210-7322,"Post Holdings, Inc.","Intuitive Surgical, Inc.",Consumer Non-Durables,NYSE,Garden,POST,$5.25B,Apt 1051,65605 Hagan Point,78-5775029,43063-373,NASDAQ,307021337-5,FR82 2269 7993 33YF S2VB 6FCI J10,,Euro,EUR
95-367-1241,Jacksonville Bancorp Inc.,"Airgain, Inc.",Finance,NASDAQ,Books,JXSB,$53.85M,Apt 1580,285 Mockingbird Center,93-4398156,0268-0639,NASDAQ,185553807-5,PK23 JXSF HR41 W8BI 9271 DXI8,,Dollar,USD
