,Cluster ID,Link Score,source file,FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
1939,,,0,38-885-2477,Calamos Convertible Opportunities and Income Fund,Motif Bio plc,,NASDAQ,Electronics,CHI,$786.07M,Apt 1694,85567 Eliot Terrace,34-3438271,49348-632,NASDAQ,073286216-7,AL30 9235 9917 5PJO 5NS6 J6OY 8EGO,,Peso,PHP
1967,,,0,39-532-4360,"Copa Holdings, S.A.",Andina Acquisition Corp. II,Transportation,NYSE,Toys,CPA,$4.74B,Room 712,6 Sommers Lane,71-2920169,30142-557,NASDAQ,986407611-6,SM63 K775 7591 616U 01XR SLZZ W0O,,Peso,PHP
2049,,,0,41-016-2361,Alleghany Corporation,Putnam High Income Bond Fund,Finance,NYSE,Baby,Y,$9.37B,Room 32,356 Eggendart Hill,30-7127918,54057-305,NYSE,220913653-9,FR81 8433 2987 16H5 FNQI U7QC B92,,Peso,PHP
2121,,,0,42-186-0895,Southwest Airlines Company,Rosetta Genomics Ltd.,Transportation,NYSE,Home,LUV,$36.46B,Apt 483,6 Stang Parkway,02-0468699,16590-107,NASDAQ,010178846-0,RS39 7158 6675 8680 1967 36,,Peso,PHP
2126,,,0,42-328-0758,"The Navigators Group, Inc.",Jazz Pharmaceuticals plc,Finance,NASDAQ,Games,NAVG,$1.6B,Apt 1510,5134 Thompson Hill,19-7879433,42508-165,NASDAQ,417911599-9,GR39 9403 9533 4DKE OSXQ THVQ PLV,,Peso,PHP
2131,,,0,42-446-2458,First Trust,"Eiger BioPharmaceuticals, Inc.",,NYSE,Computers,FFA,$299.6M,Suite 20,4 Londonderry Crossing,33-9866456,68776-1005,NASDAQ,879412429-9,NL95 LNYH 6623 3353 13,,Peso,PHP
2201,,,0,43-860-7676,"PPL Capital Funding, Inc.",Regency Centers Corporation,Public Utilities,NYSE,Home,PPX,,8th Floor,2 Gateway Terrace,82-5511647,16590-013,NYSE,798518038-9,ES18 1656 9343 3985 9882 2508,,Peso,PHP
2207,,,0,43-970-4606,ClearBridge Energy MLP Fund Inc.,"American Electric Power Company, Inc.",,NYSE,Electronics,CEM,$1.06B,PO Box 41182,8014 Parkside Center,44-0919470,50436-9974,NYSE,408249811-7,FI58 7506 4584 7408 57,,Peso,PHP
2260,,,0,45-015-7070,MutualFirst Financial Inc.,Ardagh Group S.A.,Finance,NASDAQ,Health,MFSF,$256.68M,PO Box 43650,914 Maple Terrace,91-6846538,43857-0137,NYSE,761470147-X,MR91 3421 7686 5038 1261 3076 802,,Peso,PHP
2385,,,0,47-463-0038,Tennessee Valley Authority,"MyoKardia, Inc.",Public Utilities,NYSE,Games,TVE,,Apt 1955,6 Dawn Way,44-0790866,65862-245,NASDAQ,423583362-6,LI02 2033 4BPI KQDO 8VJ3 X,,Peso,PHP
2428,,,0,48-237-8356,"Obalon Therapeutics, Inc.","Cobalt International Energy, Inc.",Health Care,NASDAQ,Home,OBLN,$184.04M,Apt 764,4 Atwood Circle,63-1025890,68428-115,NYSE,123015167-2,PL34 5105 1557 4051 9174 8188 0554,,Peso,PHP
2440,,,0,48-478-1815,BalckRock Taxable Municipal Bond Trust,"Tyson Foods, Inc.",,NYSE,Sports,BBN,$1.32B,PO Box 27708,05 East Avenue,20-5013228,51285-162,NYSE,502467082-5,SI39 7346 5144 3314 311,,Peso,PHP
2444,,,0,48-532-3353,"Tyler Technologies, Inc.","Tenax Therapeutics, Inc.",Technology,NYSE,Toys,TYL,$6.3B,2nd Floor,65 Dorton Pass,76-6257759,63629-3152,NASDAQ,915841490-8,FR79 1429 8331 048Y 5D85 JCKU N06,,Peso,PHP
2448,,,0,48-569-3303,Camden Property Trust,Aspen Insurance Holdings Limited,Consumer Services,NYSE,Games,CPT,$7.79B,Room 382,5 Homewood Center,24-2009040,64760-202,NYSE,654846995-X,BH55 HWJU 2HPH ZXKK RC5Q YX,,Peso,PHP
2541,,,0,50-318-1288,"Yum! Brands, Inc.",Integra LifeSciences Holdings Corporation,Consumer Services,NYSE,Games,YUM,$25.34B,19th Floor,096 Bartelt Center,89-8469212,0310-1097,NASDAQ,175921853-7,AD48 5643 5748 S9SE Z8MM P68O,,Peso,PHP
2568,,,0,50-877-9211,Sussex Bancorp,SLM Corporation,Finance,NASDAQ,Automotive,SBBX,$119.06M,Apt 276,60 Elgar Street,64-0686581,59779-379,NASDAQ,653861992-4,FR66 8275 6828 87CB 3YDC JMMD X83,,Peso,PHP
2588,,,0,51-205-8305,"Skechers U.S.A., Inc.","Harley-Davidson, Inc.",Consumer Non-Durables,NYSE,Garden,SKX,$4.35B,PO Box 14425,65 East Road,11-2484575,55154-5092,NYSE,191350803-X,SI08 0416 1123 2017 076,,Peso,PHP
2591,,,0,51-245-9442,"ILG, Inc","Communications Systems, Inc.",Finance,NASDAQ,Health,ILG,$3.46B,PO Box 11383,9720 Eagan Street,75-8427827,54868-5143,NASDAQ,521904020-0,BH21 LAKO 6J3J E7WT YAFY F0,,Peso,PHP
2595,,,0,51-344-2979,"United Dominion Realty Trust, Inc.","Valeritas Holdings, Inc.",Consumer Services,NYSE,Baby,UDR,$10.75B,Suite 65,8995 Fallview Center,37-4085311,57520-0328,NASDAQ,690563265-1,BR62 1101 4251 3225 9532 1583 667L W,,Peso,PHP
2596,,,0,51-358-8402,"Texas Capital Bancshares, Inc.",HSBC Holdings plc,Finance,NASDAQ,Books,TCBIL,,Suite 77,793 Butternut Court,35-9631080,51009-166,NYSE,581120210-5,MU38 VSLF 9455 9395 5166 7372 601Q ZE,,Peso,PHP
2600,,,0,51-434-3661,First Commonwealth Financial Corporation,"Hertz Global Holdings, Inc",Finance,NYSE,Electronics,FCF,$1.26B,7th Floor,33 Anthes Point,98-0752885,54569-5696,NYSE,594279033-7,CH36 6737 99MI MZJJ 6CGB 2,,Peso,PHP
2613,,,0,51-672-2199,Goldman Sachs MLP Income Opportunities Fund,RLJ Lodging Trust,,NYSE,Home,GMZ,$411.96M,PO Box 37762,88758 Luster Crossing,23-1893528,43459-0152,NYSE,020079908-8,CH76 0412 0C3G MAG2 XQN4 D,,Peso,PHP
2635,,,0,52-156-3625,CNOOC Limited,"Swiss Helvetia Fund, Inc. (The)",Energy,NYSE,Movies,CEO,$1.11B,Room 916,16 Chinook Street,05-2586780,51718-2111,NYSE,650389763-4,MC31 0507 4985 35XQ 2AEZ M8OD 177,,Peso,PHP
2636,,,0,52-196-6438,CubeSmart,"CenterState Banks, Inc.",Consumer Services,NYSE,Games,CUBE,$4.42B,13th Floor,70233 Briar Crest Pass,90-3142566,60429-347,NASDAQ,246658430-1,SE19 5452 7216 8974 3537 6480,,Peso,PHP
2684,,,0,52-948-0791,KB Home,First Trust Rising Dividend Achievers ETF,Capital Goods,NYSE,Kids,KBH,$1.84B,PO Box 27057,198 Fulton Crossing,39-3179979,0143-9891,NASDAQ,979009542-2,AD27 6006 4754 7BIO NCK0 SLHS,,Peso,PHP
2702,,,0,53-307-1751,"Bioptix, Inc","Points International, Ltd.",Health Care,NASDAQ,Baby,BIOP,$19.42M,6th Floor,96083 Basil Center,67-1000423,0591-2464,NASDAQ,972631590-5,NL08 FKHJ 3161 3896 35,,Peso,PHP
2731,,,0,53-695-4700,Gabelli Utility Trust (The),"GSI Technology, Inc.",,NYSE,Movies,GUT^A,,PO Box 31149,880 Transport Crossing,94-0398912,55154-4232,NASDAQ,572603439-2,MD36 IGTM Y9LN PF3K 7BIC 9NXK,,Peso,PHP
2808,,,0,55-388-9666,DDR Corp.,Azure Power Global Limited,,NYSE,Baby,DDR^K,,5th Floor,75 Prairie Rose Road,55-2894258,50114-1286,NYSE,596427130-8,BE67 4350 3415 9822,,Peso,PHP
2825,,,0,55-825-5968,"Entergy Arkansas, Inc.",Corcept Therapeutics Incorporated,Public Utilities,NYSE,Health,EAI,,11th Floor,7262 East Crossing,08-8353317,10424-149,NASDAQ,907548985-4,VG08 YHZO 1606 3136 9606 6710,,Peso,PHP
2853,,,0,56-289-3384,New Home Company Inc. (The),"Medpace Holdings, Inc.",Capital Goods,NYSE,Music,NWHM,$238.68M,PO Box 23415,99835 Esker Lane,09-3436197,0942-6307,NASDAQ,948522045-6,FR94 1736 1932 24OH HY2U KH0D P95,,Peso,PHP
2881,,,0,56-919-2750,"Photronics, Inc.",Macquarie Infrastructure Company,Technology,NASDAQ,Computers,PLAB,$685.28M,Apt 1730,02742 Lake View Circle,55-4383361,0268-6609,NYSE,112479439-5,VG85 GFAB 9960 4866 7659 7479,,Peso,PHP
2900,,,0,57-433-5491,"PB Bancorp, Inc.",iPath US Treasury 2-year Bull ETN,Finance,NASDAQ,Industrial,PBBI,$81.84M,Room 1734,44899 Carioca Park,66-5175945,53499-0533,NASDAQ,646441596-4,IT35 W643 1760 1453 NHHX X9FC 8AN,,Peso,PHP
3021,,,0,59-495-7120,"SINOPEC Shangai Petrochemical Company, Ltd.",Pacific Continental Corporation (Ore),Basic Industries,NYSE,Grocery,SHI,$5.65B,Room 1052,0 Crescent Oaks Parkway,41-9599133,0407-0690,NASDAQ,260976369-7,MC20 1248 8652 42EW UXFO 1QRY 170,,Peso,PHP
3032,,,0,59-699-2498,"Radius Health, Inc.","Boston Private Financial Holdings, Inc.",Health Care,NASDAQ,Electronics,RDUS,$1.77B,Room 1178,417 Old Shore Lane,84-0664960,0904-5737,NASDAQ,490875699-6,MR11 5592 8006 8892 0446 5728 763,,Peso,PHP
3093,,,0,61-001-6651,First Trust Enhanced Short Maturity ETF,"Tanger Factory Outlet Centers, Inc.",,NASDAQ,Sports,FTSM,$966.47M,Suite 5,2 Pankratz Way,68-7176977,24385-987,NYSE,459397262-0,IT72 U132 2215 827F EQKS SF4A GCE,,Peso,PHP
3098,,,0,61-234-8093,Peoples Financial Corporation,"Crown Holdings, Inc.",Finance,NASDAQ,Toys,PFBX,$66.09M,Room 2000,212 Tony Avenue,73-4447329,49999-418,NYSE,601891717-3,GB53 NUXX 7981 9383 7731 04,,Peso,PHP
3115,,,0,61-509-7618,"Texas Capital Bancshares, Inc.",iShares Asia 50 ETF,Finance,NASDAQ,Outdoors,TCBIW,,18th Floor,7 Ruskin Alley,91-9048534,98132-889,NASDAQ,375471422-8,FR60 8268 0350 52O2 SRQS X9QF T89,,Peso,PHP
3161,,,0,62-426-0288,"Automatic Data Processing, Inc.",First Trust Alternative Absolute Return Strategy ETF,Technology,NASDAQ,Health,ADP,$46.3B,Apt 820,2145 Kim Crossing,79-3029252,13537-461,NASDAQ,748898069-7,AL31 6198 0261 TLUM XDJQ QW8P IDKL,,Peso,PHP
3269,,,0,64-745-8346,iPath US Treasury Steepener ETN,"Ulta Beauty, Inc.",Finance,NASDAQ,Garden,STPP,$3.25M,11th Floor,53 Morning Terrace,50-5644878,14290-353,NASDAQ,856536752-5,FR71 9597 9527 45W6 F3BD K1CY C14,,Peso,PHP
3280,,,0,65-014-8748,Intra-Cellular Therapies Inc.,Burcon NutraScience Corp,Health Care,NASDAQ,Grocery,ITCI,$471.11M,Suite 38,621 Fairview Court,02-8667120,0363-0957,NASDAQ,062066875-X,AL80 7532 1205 FWL8 RSZE C6NX DAGM,,Peso,PHP
3308,,,0,65-619-6259,GoDaddy Inc.,"US Ecology, Inc.",Technology,NYSE,Automotive,GDDY,$7.15B,16th Floor,0 Westridge Crossing,64-9265727,62362-149,NASDAQ,737071658-9,CR63 9521 3606 1482 3211 6,,Peso,PHP
3336,,,0,66-107-4588,"Streamline Health Solutions, Inc.",Dynegy Inc.,Technology,NASDAQ,Grocery,STRM,$21.44M,7th Floor,961 Havey Terrace,83-6368626,41163-090,NYSE,360599943-3,SI13 0209 9939 5488 450,,Peso,PHP
3339,,,0,66-155-7116,"Chimerix, Inc.","Aldeyra Therapeutics, Inc.",Health Care,NASDAQ,Baby,CMRX,$234.19M,PO Box 42884,5 Rockefeller Avenue,75-8810241,55154-3495,NASDAQ,420779735-1,CR92 7204 2328 6882 0782 4,,Peso,PHP
3362,,,0,66-568-5285,"Corium International, Inc.","Workhorse Group, Inc.",Health Care,NASDAQ,Tools,CORI,$267.54M,Room 1160,8860 Maryland Street,67-8020250,0268-0715,NASDAQ,474796514-9,IT53 Z544 3380 722A OSPF 433Y DJO,,Peso,PHP
3413,,,0,67-501-0379,Daily Journal Corp. (S.C.),Blackrock Global,Consumer Services,NASDAQ,Outdoors,DJCO,$295.19M,19th Floor,72 Packers Trail,87-5950578,35356-317,NYSE,714441780-0,LB39 0039 H6YV QZPW MQEY HBQY 7JFQ,,Peso,PHP
3431,,,0,68-112-2061,"Huttig Building Products, Inc.","ING Group, N.V.",Consumer Services,NASDAQ,Movies,HBP,$177.28M,Suite 55,02 Vermont Hill,29-7767673,31722-517,NYSE,169235394-2,BE34 9878 3476 6553,,Peso,PHP
3441,,,0,68-312-4313,Validea Market Legends ETF,YPF Sociedad Anonima,,NASDAQ,Baby,VALX,$22.64M,PO Box 17051,8883 Larry Hill,97-1824950,63629-1394,NYSE,868386916-4,GL13 0256 3792 3330 53,,Peso,PHP
3463,,,0,68-757-4047,Ultralife Corporation,Harris Corporation,Miscellaneous,NASDAQ,Clothing,ULBI,$102.3M,PO Box 85617,20 East Drive,93-9617303,57664-467,NYSE,227734634-9,AT81 5230 4968 2253 4836,,Peso,PHP
3504,,,0,69-616-6492,WEX Inc.,Arrow DWA Tactical ETF,Miscellaneous,NYSE,Automotive,WEX,$4.5B,8th Floor,3868 Hauk Way,03-9059982,55289-221,NASDAQ,413598991-8,AL76 8720 8704 H3UX FZXP 3HEX JWCN,,Peso,PHP
3557,,,0,70-611-5071,Nomura Holdings Inc ADR,Ligand Pharmaceuticals Incorporated,Finance,NYSE,Music,NMR,$21.91B,PO Box 89919,71242 Sloan Drive,75-3986134,68180-194,NASDAQ,996238647-0,GR84 5345 1066 5H3N PFHG RMFQ TTR,,Peso,PHP
3687,,,0,73-184-3071,WPP plc,"Advanced Drainage Systems, Inc.",Technology,NASDAQ,Grocery,WPPGY,$28.43B,PO Box 26493,2211 Roxbury Lane,51-0046299,0409-2307,NYSE,881215338-0,PK50 HFQX YV7X NFHD EBSA X39M,,Peso,PHP
3692,,,0,73-276-7379,AllianzGI Convertible & Income Fund II,CM Finance Inc,,NYSE,Home,NCZ,$463.93M,Suite 63,6249 Dwight Avenue,90-0871897,0409-8062,NASDAQ,219332455-7,TR22 4689 2CBX ILHG ZMXW UIPY G3,,Peso,PHP
3698,,,0,73-365-1075,STRATS Trust,Black Hills Corporation,Finance,NYSE,Jewelry,GJO,,Room 354,0 Cottonwood Pass,58-7815111,37000-037,NYSE,528222800-9,LB35 5105 XWQ9 QPEY 7IVQ ZF7G WDGO,,Peso,PHP
3710,,,0,73-576-5014,"Ballard Power Systems, Inc.",Medigus Ltd.,Energy,NASDAQ,Electronics,BLDP,$520.75M,Suite 73,59884 Daystar Parkway,55-4611640,52125-279,NASDAQ,648152807-0,IE22 ZWKT 8568 3553 7388 27,,Peso,PHP
3713,,,0,73-585-2197,"American National Bankshares, Inc.","Angie's List, Inc.",Finance,NASDAQ,Kids,AMNB,$330M,PO Box 88634,3 Hansons Drive,74-7690127,68016-280,NASDAQ,059705825-3,NL94 SADJ 7651 6116 16,,Peso,PHP
3722,,,0,73-773-5054,Cemtrex Inc.,PowerShares Nasdaq Internet Portfolio,Capital Goods,NASDAQ,Grocery,CETX,$32.63M,Suite 35,10 Myrtle Avenue,79-1252080,50410-010,NASDAQ,798187822-5,GL25 8287 1324 8060 10,,Peso,PHP
3785,,,0,75-152-4286,International Game Technology,Advent Claymore Convertible Securities and Income Fund II,Consumer Services,NYSE,Garden,IGT,$3.68B,Room 1600,6 Colorado Parkway,02-4690682,49371-031,NYSE,455220106-9,SE58 4839 3732 5133 6439 8093,,Peso,PHP
3797,,,0,75-288-4718,Graham Corporation,REX American Resources Corporation,Technology,NYSE,Beauty,GHM,$195.96M,15th Floor,38444 Fuller Parkway,38-5624632,75885-020,NYSE,893952293-1,CR11 2914 5480 9272 2015 1,,Peso,PHP
3803,,,0,75-454-7792,Iron Mountain Incorporated,Qwest Corporation,Consumer Services,NYSE,Games,IRM,$9.04B,8th Floor,5 School Avenue,81-9414422,68828-047,NYSE,270903155-8,FR24 9889 5329 500R X0GK LXYS 874,,Peso,PHP
3827,,,0,76-109-1556,Nordson Corporation,ManTech International Corporation,Capital Goods,NASDAQ,Tools,NDSN,$6.78B,Room 183,97 Saint Paul Way,85-3484852,45737-206,NASDAQ,479835329-9,FR77 2820 4255 84VQ HYCX RJS5 I51,,Peso,PHP
3907,,,0,77-581-0116,BlackRock New Jersey Municipal Income Trust,"GRAVITY Co., Ltd.",,NYSE,Jewelry,BNJ,$117.7M,Room 1551,82003 Melvin Road,97-8849510,54569-3701,NASDAQ,677088209-4,MT56 VKUI 0559 9NUC 2146 YB2T MVJE KFR,,Peso,PHP
3913,,,0,77-641-4973,Golar LNG Limited,PowerShares S&P SmallCap Financials Portfolio,Consumer Services,NASDAQ,Books,GLNG,$2.18B,20th Floor,9 Green Park,40-1756957,62908-012,NASDAQ,166415009-9,LI86 4872 7JBN Z5Y6 Y9GV 8,,Peso,PHP
3987,,,0,78-938-5762,Amira Nature Foods Ltd,iShares MSCI Europe Financials Sector Index Fund,Consumer Non-Durables,NYSE,Baby,ANFI,$141.43M,Room 866,30 Veith Center,99-3845206,52125-748,NASDAQ,369124359-2,FO96 0081 7183 0431 31,,Peso,PHP
4046,,,0,80-115-3918,Public Storage,Meridian Bioscience Inc.,Consumer Services,NYSE,Books,PSA^D,,Room 1974,38 Mockingbird Circle,86-0294320,58892-265,NASDAQ,500791186-0,PK26 FCID 755X DDY7 JXBN XLAK,,Peso,PHP
4052,,,0,80-247-2247,Farmers National Banc Corp.,"Ramaco Resources, Inc.",Finance,NASDAQ,Baby,FMNB,$395.17M,15th Floor,09 Eggendart Place,74-8307952,12634-537,NASDAQ,293863722-5,HR89 0420 8017 0116 6407 7,,Peso,PHP
4053,,,0,80-258-2361,Consolidated Water Co. Ltd.,"AmeriGas Partners, L.P.",Public Utilities,NASDAQ,Kids,CWCO,$184.63M,Apt 667,1223 Walton Pass,78-8518727,21695-011,NYSE,364783639-7,GE95 JK57 3719 1239 6353 63,,Peso,PHP
4063,,,0,80-512-9157,Coca-Cola Company (The),Citigroup Inc.,Consumer Non-Durables,NYSE,Home,KO,$193.59B,Room 800,046 Raven Hill,74-5073117,0955-1045,NYSE,502256001-1,FR13 9058 4974 38I3 TTTG OZCL S76,,Peso,PHP
4106,,,0,81-320-0949,GlaxoSmithKline PLC,Atlantic American Corporation,Health Care,NYSE,Movies,GSK,$107.75B,Room 1154,705 Moose Pass,19-1843738,52584-006,NASDAQ,372098625-X,FR43 6409 1068 620Y XVJZ ASZI 889,,Peso,PHP
4111,,,0,81-352-8538,The Obesity ETF,Global X SuperDividend REIT ETF,,NASDAQ,Home,SLIM,$2.61M,Room 817,7641 Fulton Court,12-4772916,59262-274,NASDAQ,526282960-0,LB76 6803 BPEH SJQM W10J KATC DIIX,,Peso,PHP
4135,,,0,81-905-9601,iShares MSCI Qatar Capped ETF,"Paychex, Inc.",,NASDAQ,Toys,QAT,$38.96M,Suite 35,009 Clemons Point,67-0072161,49288-0204,NASDAQ,670819321-3,MK14 9890 8RT8 ZWUE Q25,,Peso,PHP
4139,,,0,81-979-4551,PartnerRe Ltd.,Georgia Power Company,,NYSE,Industrial,PRE^F,,4th Floor,1 Pearson Place,55-5900682,57520-0758,NYSE,747407127-4,AZ96 PAJX OENT VZJQ 5R21 INIY 2VNW,,Peso,PHP
4146,,,0,82-157-9766,Aon plc,Nuveen California AMT-Free Quality Municipal Income Fund,Finance,NYSE,Clothing,AON,$35.76B,2nd Floor,970 Bunting Lane,57-5483139,43353-735,NYSE,341775372-4,FR64 4056 6515 20NJ DQZY WYQP D47,,Peso,PHP
4186,,,0,82-909-4982,"Superior Industries International, Inc.",Eclipse Resources Corporation,Capital Goods,NYSE,Beauty,SUP,$479.46M,3rd Floor,97621 Mariners Cove Street,22-7766495,10812-436,NYSE,395923304-3,PL90 4336 7550 8729 1754 0820 0955,,Peso,PHP
4198,,,0,83-359-5138,"Kelly Services, Inc.",TCF Financial Corporation,Technology,NASDAQ,Jewelry,KELYB,$772.65M,2nd Floor,7277 Sommers Alley,49-6643953,68788-9686,NYSE,785720575-3,LU21 4839 BRTO LFQX RIHU,,Peso,PHP
4312,,,0,85-700-6951,"Second Sight Medical Products, Inc.",Andina Acquisition Corp. II,Health Care,NASDAQ,Kids,EYESW,,19th Floor,845 Crowley Road,42-2962144,54868-5104,NASDAQ,857292610-0,SM13 G367 8564 819T UEQW IMAB 3M0,,Peso,PHP
4341,,,0,86-225-7274,Shire plc,Enzymotec Ltd.,Health Care,NASDAQ,Health,SHPG,$49.84B,Suite 34,1071 Gateway Lane,77-1779209,68084-342,NASDAQ,596459427-1,FR43 9665 5617 56UU RQPX VGHB W23,,Peso,PHP
4413,,,0,87-628-7674,"M.D.C. Holdings, Inc.",China Southern Airlines Company Limited,Capital Goods,NYSE,Tools,MDC,$1.77B,Suite 10,4733 Sunfield Center,12-4982144,64725-0193,NYSE,623973615-5,FR79 8016 7800 98SB 07UL 8LFD 170,,Peso,PHP
4414,,,0,87-659-2379,Scientific Games Corp,Principal Financial Group Inc,Technology,NASDAQ,Beauty,SGMS,$2.3B,1st Floor,720 Macpherson Way,83-2126053,0409-2344,NYSE,046129961-5,TN75 7607 0671 8979 2508 9149,,Peso,PHP
4431,,,0,88-029-9819,The Joint Corp.,Charter Financial Corp.,Miscellaneous,NASDAQ,Games,JYNT,$48.27M,Room 1349,5176 Sundown Drive,05-3371324,63629-1241,NASDAQ,969197545-9,SE88 7097 6558 9396 5791 0311,,Peso,PHP
4522,,,0,89-567-7517,"Flowers Foods, Inc.",HNI Corporation,Consumer Non-Durables,NYSE,Clothing,FLO,$3.7B,Apt 426,87796 Grover Plaza,34-9959448,66435-201,NYSE,237445599-8,FR24 0366 3011 80NJ RCLJ 9Z3J U92,,Peso,PHP
4567,,,0,90-477-1132,Jacksonville Bancorp Inc.,Evercore Partners Inc,Finance,NASDAQ,Games,JXSB,$53.85M,PO Box 4200,88 Everett Circle,93-8162124,67938-0947,NYSE,278532552-4,SA53 30PV NBRU PDCC EOBX VKZ6,,Peso,PHP
4632,,,0,91-751-7835,UGI Corporation,Plexus Corp.,Public Utilities,NYSE,Shoes,UGI,$8.93B,Apt 74,386 Rieder Terrace,48-6550483,67938-0732,NASDAQ,781193060-9,FR26 5922 9944 15BS PIQW BWKA C12,,Peso,PHP
4655,,,0,92-220-6385,Blue Capital Reinsurance Holdings Ltd.,Golden Ocean Group Limited,Finance,NYSE,Kids,BCRH,$169.43M,Apt 1721,29 Saint Paul Alley,51-1360236,13551-101,NASDAQ,998273315-X,BH41 ANVN ACAW 5WBX 2UNT R0,,Peso,PHP
4662,,,0,92-334-3115,"Sun Communities, Inc.",Hewlett Packard Enterprise Company,,NYSE,Kids,SUI^A,,Suite 41,8 Burning Wood Crossing,09-4100385,60846-901,NYSE,647965454-4,FR68 9761 0690 32MW TSTM SZKL 357,,Peso,PHP
4668,,,0,92-427-0202,"Nature's Sunshine Products, Inc.","21Vianet Group, Inc.",Health Care,NASDAQ,Books,NATR,$249.94M,4th Floor,469 Mandrake Lane,46-7066833,54436-010,NASDAQ,596837322-9,HR73 9628 9367 6740 8501 7,,Peso,PHP
4719,,,0,93-327-9521,"Papa John's International, Inc.",Mercury Systems Inc,Consumer Services,NASDAQ,Industrial,PZZA,$2.89B,Suite 49,01350 Pond Court,29-6158603,67510-0030,NASDAQ,211481810-1,AT05 1404 1433 7801 0996,,Peso,PHP
4735,,,0,93-622-2475,Xcerra Corporation,"Tremor Video, Inc.",Capital Goods,NASDAQ,Books,XCRA,$536.16M,12th Floor,79 Colorado Court,40-7288134,10237-817,NYSE,370136832-5,NO85 2027 6635 719,,Peso,PHP
4765,,,0,94-159-5658,Graham Corporation,"Tesla, Inc. ",Technology,NYSE,Jewelry,GHM,$195.96M,10th Floor,4 Clemons Center,83-8730438,68084-293,NASDAQ,358928703-9,RO93 DCHL WGZQ FJAA G7LI 4SUV,,Peso,PHP
4855,,,0,95-738-4284,Lexington Realty Trust,Eaton Vance Enhanced Equity Income Fund II,,NYSE,Garden,LXP^C,,PO Box 92812,1085 Algoma Junction,26-9699771,75905-002,NYSE,234010964-7,PS69 YFGX CVWF A5FK VYA5 KGMO 1UTZ P,,Peso,PHP
4872,,,0,95-961-4531,"RE/MAX Holdings, Inc.",Ingredion Incorporated,Finance,NYSE,Jewelry,RMAX,$968.03M,15th Floor,91 Pine View Avenue,79-9250032,42593-002,NYSE,149042542-X,IL16 9422 0644 7629 2295 687,,Peso,PHP
4915,,,0,96-617-7802,GasLog LP.,First Trust Indxx Global Agriculture ETF,,NYSE,Baby,GLOG^A,,Suite 77,32 Pond Terrace,04-7554159,63323-495,NASDAQ,592555927-4,ES89 9896 1978 3312 7576 3416,,Peso,PHP
4972,,,0,97-580-2549,"Caleres, Inc.","Western New England Bancorp, Inc.",Consumer Non-Durables,NYSE,Electronics,CAL,$1.15B,4th Floor,78 4th Junction,51-1200599,57520-0256,NASDAQ,394235297-4,MR86 4247 6511 4186 9783 8046 709,,Peso,PHP
5022,,,0,98-549-9945,"Cisco Systems, Inc.",Huntsman Corporation,Technology,NASDAQ,Sports,CSCO,$158.15B,13th Floor,78541 Sachtjen Terrace,95-7551450,49348-192,NYSE,719556348-0,ME95 9774 4495 0511 9269 01,,Peso,PHP
5056,,,0,99-070-3350,GW Pharmaceuticals Plc,"Blackrock MuniAssets Fund, Inc.",Health Care,NASDAQ,Industrial,GWPH,$2.48B,PO Box 48337,26792 Melby Crossing,88-9344332,55154-8258,NYSE,110856222-1,FR41 0755 1398 93MG R1MJ EK5L 203,,Peso,PHP
5099,,,1,00-001-9130,"Manhattan Associates, Inc.",Federal Signal Corporation,Technology,NASDAQ,Home,MANH,$3.27B,Apt 560,9064 International Pass,25-9452571,,NYSE,956488728-3,GL34 8274 9771 0259 04,61995-2385,Peso,PHP
5141,,,1,00-854-5017,"Dillard's, Inc.",Performant Financial Corporation,Consumer Services,NYSE,Beauty,DDT,,Apt 1009,4 Brickson Park Avenue,08-4277966,,NASDAQ,198655592-5,MC38 0577 0559 875V HYJT KKVG Y01,49349-372,Peso,PHP
5196,,,1,01-841-4601,Westinghouse Air Brake Technologies Corporation,"Trupanion, Inc.",Capital Goods,NYSE,Toys,WAB,$8.53B,Room 576,7656 Helena Court,73-6488050,,NASDAQ,817096827-5,AT09 7099 8905 2352 1943,35356-252,Peso,PHP
5211,,,1,02-314-8986,NeuroDerm Ltd.,United Technologies Corporation,Health Care,NASDAQ,Toys,NDRM,$766.44M,Room 948,06 Haas Crossing,78-7024487,,NYSE,879995707-8,GB43 KZNN 0872 1519 7767 39,54868-5307,Peso,PHP
5243,,,1,03-029-9756,Altisource Residential Corporation,Acceleron Pharma Inc.,Finance,NYSE,Tools,RESI,$678.58M,Suite 49,9 Russell Trail,97-3022423,,NASDAQ,478822589-1,GR87 4335 0685 2WH2 SSN3 OWHK KK8,68786-220,Peso,PHP
5404,,,1,06-031-8245,First Trust NASDAQ Technology Dividend Index Fund,Stellar Acquisition III Inc.,,NASDAQ,Games,TDIV,$718.39M,PO Box 78566,2924 Welch Point,25-3819524,,NASDAQ,342176021-7,AL45 8323 7271 0FL5 SURJ KHL1 JFK5,57520-0524,Peso,PHP
